ItemId;Matches with reference;Matches without reference;Partial matches with reference;Partial matches without reference;Mismatches with reference;Mismatches without reference;Matches;Partials;Mismatches;Partials/Partials+Mismatches;;;;
Q1820;0;0;0;0;1;0;0;0;1;0;;;;
Q1829;0;0;0;0;1;0;0;0;1;0;;;;
Q1836;0;0;0;0;1;0;0;0;1;0;;;;
Q1840;0;0;0;0;1;0;0;0;1;0;;;;
Q1844;0;0;0;0;1;0;0;0;1;0;;;;
Q1850;0;0;0;0;1;0;0;0;1;0;;;;
Q1854;0;0;0;0;1;0;0;0;1;0;;;;
Q1858;0;0;0;0;1;0;0;0;1;0;;;;
Q1861;0;0;0;0;1;0;0;0;1;0;;;;
Q1862;0;0;0;0;1;0;0;0;1;0;;;;
Q1863;0;0;0;0;1;0;0;0;1;0;;;;
Q1867;0;0;0;0;0;1;0;0;1;0;;;;
Q1874;0;0;0;0;1;0;0;0;1;0;;;;
Q1884;0;0;0;0;1;0;0;0;1;0;;;;
Q1895;0;0;0;0;1;0;0;0;1;0;;;;
Q1897;0;0;0;0;1;0;0;0;1;0;;;;
Q1899;0;0;0;0;0;1;0;0;1;0;;;;
Q1903;0;0;0;0;1;0;0;0;1;0;;;;
Q1904;0;0;0;0;1;0;0;0;1;0;;;;
Q1906;0;0;0;0;1;0;0;0;1;0;;;;
Q1948;0;0;0;0;1;0;0;0;1;0;;;;
Q1949;0;0;0;0;1;0;0;0;1;0;;;;
Q1951;0;0;0;0;1;0;0;0;1;0;;;;
Q1952;0;0;0;0;1;0;0;0;1;0;;;;
Q1953;0;0;0;0;1;0;0;0;1;0;;;;
Q1957;0;0;0;0;1;0;0;0;1;0;;;;
Q1960;0;0;0;0;1;0;0;0;1;0;;;;
Q1963;0;0;0;0;1;0;0;0;1;0;;;;
Q1974;0;0;0;0;1;0;0;0;1;0;;;;
Q1976;0;0;0;0;1;0;0;0;1;0;;;;
Q1989;0;0;0;0;1;0;0;0;1;0;;;;
Q2003;0;0;0;0;1;0;0;0;1;0;;;;
Q2007;0;0;0;0;1;0;0;0;1;0;;;;
Q2009;0;0;0;0;1;0;0;0;1;0;;;;
Q2023;0;0;0;0;0;1;0;0;1;0;;;;
Q2028;0;0;0;0;1;0;0;0;1;0;;;;
Q2030;0;0;0;0;1;0;0;0;1;0;;;;
Q2044;0;0;0;0;1;0;0;0;1;0;;;;
Q2058;0;0;0;0;1;0;0;0;1;0;;;;
Q2079;0;0;0;0;1;0;0;0;1;0;;;;
Q2082;0;0;0;0;1;0;0;0;1;0;;;;
Q2090;0;0;0;0;1;0;0;0;1;0;;;;
Q2096;0;0;0;0;1;0;0;0;1;0;;;;
Q2103;0;0;0;0;1;0;0;0;1;0;;;;
Q2107;0;0;0;0;1;0;0;0;1;0;;;;
Q2112;0;0;0;0;1;0;0;0;1;0;;;;
Q2127;0;0;0;0;1;0;0;0;1;0;;;;
Q2135;0;0;0;0;1;0;0;0;1;0;;;;
Q2138;0;0;0;0;1;0;0;0;1;0;;;;
Q2141;0;0;0;0;1;0;0;0;1;0;;;;
Q2143;0;0;0;0;1;0;0;0;1;0;;;;
Q2144;0;0;0;0;1;0;0;0;1;0;;;;
Q2174;0;0;0;0;1;0;0;0;1;0;;;;
Q2203;0;0;0;0;1;0;0;0;1;0;;;;
Q2211;0;0;0;0;1;0;0;0;1;0;;;;
Q2214;0;0;0;0;1;0;0;0;1;0;;;;
Q2230;0;0;0;0;1;0;0;0;1;0;;;;
Q2235;0;0;0;0;1;0;0;0;1;0;;;;
Q2256;0;0;0;0;1;0;0;0;1;0;;;;
Q2272;0;0;0;0;1;0;0;0;1;0;;;;
Q2280;0;0;0;0;0;1;0;0;1;0;;;;
Q2288;0;0;0;0;1;0;0;0;1;0;;;;
Q2290;0;0;0;0;1;0;0;0;1;0;;;;
Q2326;0;0;0;0;1;0;0;0;1;0;;;;
Q2337;0;0;0;0;1;0;0;0;1;0;;;;
Q2376;0;0;0;0;1;0;0;0;1;0;;;;
Q2380;0;0;0;0;1;0;0;0;1;0;;;;
Q2414;0;0;0;0;1;0;0;0;1;0;;;;
Q2415;0;0;0;0;1;0;0;0;1;0;;;;
Q2423;0;0;0;0;1;0;0;0;1;0;;;;
Q2449;0;0;0;0;1;0;0;0;1;0;;;;
Q2467;0;0;0;0;1;0;0;0;1;0;;;;
Q2592;0;0;0;0;1;0;0;0;1;0;;;;
Q2634;0;0;0;0;1;0;0;0;1;0;;;;
Q2656;0;0;0;0;1;0;0;0;1;0;;;;
Q2678;0;0;0;0;1;0;0;0;1;0;;;;
Q2706;0;0;0;0;1;0;0;0;1;0;;;;
Q2713;0;0;0;0;1;0;0;0;1;0;;;;
Q2734;0;0;0;0;1;0;0;0;1;0;;;;
Q2740;0;0;0;0;1;0;0;0;1;0;;;;
Q2746;0;0;0;0;1;0;0;0;1;0;;;;
Q2749;0;0;0;0;1;0;0;0;1;0;;;;
Q2751;0;0;0;0;1;0;0;0;1;0;;;;
Q2752;0;0;0;0;1;0;0;0;1;0;;;;
Q2759;0;0;0;0;1;0;0;0;1;0;;;;
Q2760;0;0;0;0;1;0;0;0;1;0;;;;
Q2765;0;0;0;0;1;0;0;0;1;0;;;;
Q2769;0;0;0;0;1;0;0;0;1;0;;;;
Q2773;0;0;0;0;1;0;0;0;1;0;;;;
Q2789;0;0;0;0;1;0;0;0;1;0;;;;
Q2790;0;0;0;0;1;0;0;0;1;0;;;;
Q2794;0;0;0;0;1;0;0;0;1;0;;;;
Q2795;0;0;0;0;1;0;0;0;1;0;;;;
Q2801;0;0;0;0;1;0;0;0;1;0;;;;
Q2804;0;0;0;0;1;0;0;0;1;0;;;;
Q2807;0;0;0;0;1;0;0;0;1;0;;;;
Q2814;0;0;0;0;1;0;0;0;1;0;;;;
Q2815;0;0;0;0;1;0;0;0;1;0;;;;
Q2833;0;0;0;0;1;0;0;0;1;0;;;;
Q2834;0;0;0;0;1;0;0;0;1;0;;;;
Q2837;0;0;0;0;1;0;0;0;1;0;;;;
Q2843;0;0;0;0;1;0;0;0;1;0;;;;
Q2861;0;0;0;0;1;0;0;0;1;0;;;;
Q2868;0;0;0;0;1;0;0;0;1;0;;;;
Q2887;0;0;0;0;1;0;0;0;1;0;;;;
Q2899;0;0;0;0;1;0;0;0;1;0;;;;
Q2900;0;0;0;0;1;0;0;0;1;0;;;;
Q2916;0;0;0;0;1;0;0;0;1;0;;;;
Q2936;0;0;0;0;1;0;0;0;1;0;;;;
Q2938;0;0;0;0;1;0;0;0;1;0;;;;
Q2942;0;0;0;0;1;0;0;0;1;0;;;;
Q2948;0;0;0;0;1;0;0;0;1;0;;;;
Q2966;0;0;0;0;1;0;0;0;1;0;;;;
Q2971;0;0;0;0;1;0;0;0;1;0;;;;
Q2973;0;0;0;0;1;0;0;0;1;0;;;;
Q2978;0;0;0;0;1;0;0;0;1;0;;;;
Q2999;0;0;0;0;1;0;0;0;1;0;;;;
Q3001;0;0;0;0;1;0;0;0;1;0;;;;
Q3004;0;0;0;0;1;0;0;0;1;0;;;;
Q3012;0;0;0;0;1;0;0;0;1;0;;;;
Q3014;0;0;0;0;1;0;0;0;1;0;;;;
Q3033;0;0;0;0;1;0;0;0;1;0;;;;
Q3037;0;0;0;0;1;0;0;0;1;0;;;;
Q3043;0;0;0;0;1;0;0;0;1;0;;;;
Q3046;0;0;0;0;1;0;0;0;1;0;;;;
Q3069;0;0;0;0;1;0;0;0;1;0;;;;
Q3070;0;0;0;0;1;0;0;0;1;0;;;;
Q3085;0;0;0;0;1;0;0;0;1;0;;;;
Q3097;0;0;0;0;1;0;0;0;1;0;;;;
Q3104;0;0;0;0;1;0;0;0;1;0;;;;
Q3110;0;0;0;0;1;0;0;0;1;0;;;;
Q3114;0;0;0;0;1;0;0;0;1;0;;;;
Q3117;0;0;0;0;1;0;0;0;1;0;;;;
Q3118;0;0;0;0;1;0;0;0;1;0;;;;
Q3126;0;0;0;0;1;0;0;0;1;0;;;;
Q3130;0;0;0;0;1;0;0;0;1;0;;;;
Q3132;0;0;0;0;1;0;0;0;1;0;;;;
Q3136;0;0;0;0;1;0;0;0;1;0;;;;
Q3138;0;0;0;0;1;0;0;0;1;0;;;;
Q3141;0;0;0;0;1;0;0;0;1;0;;;;
Q3150;0;0;0;0;1;0;0;0;1;0;;;;
Q3167;0;0;0;0;1;0;0;0;1;0;;;;
Q3200;0;0;0;0;1;0;0;0;1;0;;;;
Q3214;0;0;0;0;1;0;0;0;1;0;;;;
Q3232;0;0;0;0;1;0;0;0;1;0;;;;
Q3238;0;0;0;0;1;0;0;0;1;0;;;;
Q3274;0;0;0;0;1;0;0;0;1;0;;;;
Q3323;0;0;0;0;1;0;0;0;1;0;;;;
Q3327;0;0;0;0;1;0;0;0;1;0;;;;
Q3367;0;0;0;0;1;0;0;0;1;0;;;;
Q3370;0;0;0;0;1;0;0;0;1;0;;;;
Q3415;0;0;0;0;1;0;0;0;1;0;;;;
Q3426;0;0;0;0;1;0;0;0;1;0;;;;
Q3437;0;0;0;0;1;0;0;0;1;0;;;;
Q3463;0;0;0;0;1;0;0;0;1;0;;;;
Q3476;0;0;0;0;1;0;0;0;1;0;;;;
Q3490;0;0;0;0;1;0;0;0;1;0;;;;
Q3497;0;0;0;0;1;0;0;0;1;0;;;;
Q3518;0;0;0;0;1;0;0;0;1;0;;;;
Q3519;0;0;0;0;1;0;0;0;1;0;;;;
Q3532;0;0;0;0;1;0;0;0;1;0;;;;
Q3543;0;0;0;0;1;0;0;0;1;0;;;;
Q3544;0;0;0;0;1;0;0;0;1;0;;;;
Q3549;0;0;0;0;1;0;0;0;1;0;;;;
Q3551;0;0;0;0;1;0;0;0;1;0;;;;
Q3572;0;0;0;0;1;0;0;0;1;0;;;;
Q3579;0;0;0;0;1;0;0;0;1;0;;;;
Q3584;0;0;0;0;1;0;0;0;1;0;;;;
Q3597;0;0;0;0;1;0;0;0;1;0;;;;
Q3612;0;0;0;0;1;0;0;0;1;0;;;;
Q3616;0;0;0;0;1;0;0;0;1;0;;;;
Q3624;0;0;0;0;1;0;0;0;1;0;;;;
Q3630;0;0;0;0;1;0;0;0;1;0;;;;
Q3639;0;0;0;0;1;0;0;0;1;0;;;;
Q3642;0;0;0;0;1;0;0;0;1;0;;;;
Q3659;0;0;0;0;1;0;0;0;1;0;;;;
Q3674;0;0;0;0;1;0;0;0;1;0;;;;
Q3688;0;0;0;0;1;0;0;0;1;0;;;;
Q3703;0;0;0;0;1;0;0;0;1;0;;;;
Q3711;0;0;0;0;1;0;0;0;1;0;;;;
Q3718;0;0;0;0;1;0;0;0;1;0;;;;
Q3726;0;0;0;0;1;0;0;0;1;0;;;;
Q3733;0;0;0;0;1;0;0;0;1;0;;;;
Q3748;0;0;0;0;1;0;0;0;1;0;;;;
Q3749;0;0;0;0;1;0;0;0;1;0;;;;
Q3750;0;0;0;0;1;0;0;0;1;0;;;;
Q3752;0;0;0;0;1;0;0;0;1;0;;;;
Q3758;0;0;0;0;1;0;0;0;1;0;;;;
Q3761;0;0;0;0;1;0;0;0;1;0;;;;
Q3764;0;0;0;0;1;0;0;0;1;0;;;;
Q3766;0;0;0;0;1;0;0;0;1;0;;;;
Q3768;0;0;0;0;1;0;0;0;1;0;;;;
Q3769;0;1;0;0;0;0;1;0;0;0;;;;
Q3771;0;0;0;0;1;0;0;0;1;0;;;;
Q3777;0;0;0;0;1;0;0;0;1;0;;;;
Q3778;0;0;0;0;1;0;0;0;1;0;;;;
Q3786;0;0;0;0;1;0;0;0;1;0;;;;
Q3791;0;0;0;0;1;0;0;0;1;0;;;;
Q3799;0;0;0;0;1;0;0;0;1;0;;;;
Q3802;0;0;0;0;1;0;0;0;1;0;;;;
Q3805;0;0;0;0;1;0;0;0;1;0;;;;
Q3806;0;0;0;0;1;0;0;0;1;0;;;;
Q3808;0;0;0;0;1;0;0;0;1;0;;;;
Q3813;0;0;0;0;1;0;0;0;1;0;;;;
Q3820;0;0;0;0;1;0;0;0;1;0;;;;
Q3822;0;0;0;0;1;0;0;0;1;0;;;;
Q3825;0;0;0;0;1;0;0;0;1;0;;;;
Q3826;0;0;0;0;1;0;0;0;1;0;;;;
Q3828;0;0;0;0;1;0;0;0;1;0;;;;
Q3832;0;0;0;0;1;0;0;0;1;0;;;;
Q3834;0;0;0;0;1;0;0;0;1;0;;;;
Q3838;0;0;0;0;1;0;0;0;1;0;;;;
Q3840;0;0;0;0;1;0;0;0;1;0;;;;
Q3844;0;0;0;0;1;0;0;0;1;0;;;;
Q3852;0;0;0;0;1;0;0;0;1;0;;;;
Q3853;0;0;0;0;1;0;0;0;1;0;;;;
Q3854;0;0;0;0;1;0;0;0;1;0;;;;
Q3856;0;0;0;0;1;0;0;0;1;0;;;;
Q3857;0;0;0;0;1;0;0;0;1;0;;;;
Q3859;0;0;0;0;1;0;0;0;1;0;;;;
Q3865;0;0;0;0;1;0;0;0;1;0;;;;
Q3866;0;0;0;0;1;0;0;0;1;0;;;;
Q3870;0;0;0;0;1;0;0;0;1;0;;;;
Q3871;0;0;0;0;1;0;0;0;1;0;;;;
Q3876;0;0;0;0;1;0;0;0;1;0;;;;
Q3879;0;0;0;0;1;0;0;0;1;0;;;;
Q3881;0;0;0;0;1;0;0;0;1;0;;;;
Q3882;0;0;0;0;1;0;0;0;1;0;;;;
Q3883;0;0;0;0;1;0;0;0;1;0;;;;
Q3886;0;0;0;0;1;0;0;0;1;0;;;;
Q3889;0;0;0;0;1;0;0;0;1;0;;;;
Q3893;0;0;0;0;1;0;0;0;1;0;;;;
Q3894;0;0;0;0;1;0;0;0;1;0;;;;
Q3896;0;0;0;0;1;0;0;0;1;0;;;;
Q3897;0;0;0;0;1;0;0;0;1;0;;;;
Q3900;0;0;0;0;1;0;0;0;1;0;;;;
Q3902;0;0;0;0;1;0;0;0;1;0;;;;
Q3904;0;0;0;0;1;0;0;0;1;0;;;;
Q3905;0;0;0;0;1;0;0;0;1;0;;;;
Q3909;0;0;0;0;1;0;0;0;1;0;;;;
Q3912;0;0;0;0;1;0;0;0;1;0;;;;
Q3915;0;0;0;0;1;0;0;0;1;0;;;;
Q3919;0;0;0;0;1;0;0;0;1;0;;;;
Q3920;0;0;0;0;1;0;0;0;1;0;;;;
Q3921;0;0;0;0;1;0;0;0;1;0;;;;
Q3922;0;0;0;0;1;0;0;0;1;0;;;;
Q3926;0;0;0;0;1;0;0;0;1;0;;;;
Q3928;0;0;0;0;1;0;0;0;1;0;;;;
Q3929;0;0;0;0;1;0;0;0;1;0;;;;
Q3933;0;0;0;0;1;0;0;0;1;0;;;;
Q3935;0;0;0;0;1;0;0;0;1;0;;;;
Q3939;0;0;0;0;1;0;0;0;1;0;;;;
Q3942;0;0;0;0;1;0;0;0;1;0;;;;
Q3943;0;0;0;0;1;0;0;0;1;0;;;;
Q3946;0;0;0;0;1;0;0;0;1;0;;;;
Q3951;0;0;0;0;1;0;0;0;1;0;;;;
Q3952;0;0;0;0;1;0;0;0;1;0;;;;
Q3955;0;0;0;0;1;0;0;0;1;0;;;;
Q3958;0;0;0;0;1;0;0;0;1;0;;;;
Q3959;0;0;0;0;1;0;0;0;1;0;;;;
Q3960;0;0;0;0;1;0;0;0;1;0;;;;
Q3963;0;0;0;0;1;0;0;0;1;0;;;;
Q3967;0;0;0;0;1;0;0;0;1;0;;;;
Q3971;0;0;0;0;1;0;0;0;1;0;;;;
Q3973;0;0;0;0;1;0;0;0;1;0;;;;
Q3974;0;0;0;0;1;0;0;0;1;0;;;;
Q3977;0;0;0;0;1;0;0;0;1;0;;;;
Q3978;0;0;0;0;1;0;0;0;1;0;;;;
Q3992;0;0;0;0;1;0;0;0;1;0;;;;
Q3994;0;0;0;0;1;0;0;0;1;0;;;;
Q4001;0;0;0;0;1;0;0;0;1;0;;;;
Q4007;0;0;0;0;1;0;0;0;1;0;;;;
Q4011;0;0;0;0;1;0;0;0;1;0;;;;
Q4018;0;0;0;0;1;0;0;0;1;0;;;;
Q4019;0;0;0;0;1;0;0;0;1;0;;;;
Q4031;0;0;0;0;1;0;0;0;1;0;;;;
Q4037;0;0;0;0;1;0;0;0;1;0;;;;
Q4044;0;0;0;0;1;0;0;0;1;0;;;;
Q4048;0;0;0;0;1;0;0;0;1;0;;;;
Q4051;0;0;0;0;1;0;0;0;1;0;;;;
Q4060;0;0;0;0;1;0;0;0;1;0;;;;
Q4062;0;0;0;0;1;0;0;0;1;0;;;;
Q4065;0;0;0;0;1;0;0;0;1;0;;;;
Q4068;0;0;0;0;1;0;0;0;1;0;;;;
Q4072;0;0;0;0;1;0;0;0;1;0;;;;
Q4074;0;0;0;0;1;0;0;0;1;0;;;;
Q4077;0;0;0;0;1;0;0;0;1;0;;;;
Q4082;0;0;0;0;1;0;0;0;1;0;;;;
Q4090;0;0;0;0;2;0;0;0;2;0;;;;
Q4093;0;0;0;0;1;0;0;0;1;0;;;;
Q4094;0;0;0;0;1;0;0;0;1;0;;;;
Q4098;0;0;0;0;1;0;0;0;1;0;;;;
Q4100;0;0;0;0;1;0;0;0;1;0;;;;
Q4108;0;0;0;0;1;0;0;0;1;0;;;;
Q4113;0;0;0;0;1;0;0;0;1;0;;;;
Q4120;0;0;0;0;1;0;0;0;1;0;;;;
Q4122;0;0;0;0;1;0;0;0;1;0;;;;
Q4126;0;0;0;0;1;0;0;0;1;0;;;;
Q4133;0;0;0;0;0;1;0;0;1;0;;;;
Q4140;0;0;0;0;1;0;0;0;1;0;;;;
Q4165;0;0;0;0;1;0;0;0;1;0;;;;
Q4171;0;0;0;0;1;0;0;0;1;0;;;;
Q4174;0;0;0;0;1;0;0;0;1;0;;;;
Q4175;0;0;0;0;1;0;0;0;1;0;;;;
Q4181;0;0;0;0;1;0;0;0;1;0;;;;
Q4192;0;0;0;0;1;0;0;0;1;0;;;;
Q4195;0;0;0;0;1;0;0;0;1;0;;;;
Q4197;0;0;0;0;1;0;0;0;1;0;;;;
Q4301;0;0;0;0;1;0;0;0;1;0;;;;
Q4346;0;0;0;0;1;0;0;0;1;0;;;;
Q4356;0;0;0;0;1;0;0;0;1;0;;;;
Q4361;0;0;0;0;1;0;0;0;1;0;;;;
Q4363;0;0;0;0;1;0;0;0;1;0;;;;
Q4431;0;0;0;0;1;0;0;0;1;0;;;;
Q4454;0;0;0;0;1;0;0;0;1;0;;;;
Q4469;0;0;0;0;1;0;0;0;1;0;;;;
Q4628;0;0;0;0;1;0;0;0;1;0;;;;
Q4656;0;0;0;0;1;0;0;0;1;0;;;;
Q4686;0;0;0;0;1;0;0;0;1;0;;;;
Q4709;0;0;0;0;1;0;0;0;1;0;;;;
Q4782;0;0;0;0;1;0;0;0;1;0;;;;
Q4803;0;0;0;0;1;0;0;0;1;0;;;;
Q4970;0;0;0;0;1;0;0;0;1;0;;;;
Q5083;0;0;0;0;1;0;0;0;1;0;;;;
Q5087;0;0;0;0;1;0;0;0;1;0;;;;
Q5112;0;0;0;0;1;0;0;0;1;0;;;;
Q5128;0;0;0;0;1;0;0;0;1;0;;;;
Q5168;0;0;0;0;1;0;0;0;1;0;;;;
Q5196;0;0;0;0;1;0;0;0;1;0;;;;
Q5222;0;0;0;0;1;0;0;0;1;0;;;;
Q5239;0;0;0;0;1;0;0;0;1;0;;;;
Q5265;0;0;0;0;1;0;0;0;1;0;;;;
Q5266;0;0;0;0;1;0;0;0;1;0;;;;
Q5274;0;0;0;0;1;0;0;0;1;0;;;;
Q5276;0;0;0;0;1;0;0;0;1;0;;;;
Q5323;0;0;0;0;1;0;0;0;1;0;;;;
Q5326;0;0;0;0;1;0;0;0;1;0;;;;
Q5332;0;0;0;0;1;0;0;0;1;0;;;;
Q5337;0;0;0;0;1;0;0;0;1;0;;;;
Q5343;0;0;0;0;1;0;0;0;1;0;;;;
Q5384;0;0;0;0;1;0;0;0;1;0;;;;
Q5398;0;0;0;0;1;0;0;0;1;0;;;;
Q5422;0;0;0;0;1;0;0;0;1;0;;;;
Q5426;0;0;0;0;1;0;0;0;1;0;;;;
Q5449;0;0;0;0;1;0;0;0;1;0;;;;
Q5460;0;0;0;0;1;0;0;0;1;0;;;;
Q5465;0;0;0;0;1;0;0;0;1;0;;;;
Q5468;0;0;0;0;1;0;0;0;1;0;;;;
Q5470;0;0;0;0;1;0;0;0;1;0;;;;
Q5489;0;0;0;0;1;0;0;0;1;0;;;;
Q5535;0;0;0;0;1;0;0;0;1;0;;;;
Q5540;0;0;0;0;1;0;0;0;1;0;;;;
Q5542;0;0;0;0;1;0;0;0;1;0;;;;
Q5567;0;0;0;0;1;0;0;0;1;0;;;;
Q5569;0;0;0;0;1;0;0;0;1;0;;;;
Q5573;0;0;0;0;1;0;0;0;1;0;;;;
Q5575;0;0;0;0;1;0;0;0;1;0;;;;
Q5584;0;0;0;0;1;0;0;0;1;0;;;;
Q5627;0;0;0;0;1;0;0;0;1;0;;;;
Q5628;0;0;0;0;1;0;0;0;1;0;;;;
Q5632;0;0;0;0;1;0;0;0;1;0;;;;
Q5640;0;0;0;0;1;0;0;0;1;0;;;;
Q5642;0;0;0;0;1;0;0;0;1;0;;;;
Q5644;0;0;0;0;1;0;0;0;1;0;;;;
Q5647;0;0;0;0;1;0;0;0;1;0;;;;
Q5655;0;0;0;0;1;0;0;0;1;0;;;;
Q5660;0;0;0;0;1;0;0;0;1;0;;;;
Q5663;0;0;0;0;1;0;0;0;1;0;;;;
Q5668;0;0;0;0;1;0;0;0;1;0;;;;
Q5690;0;0;0;0;1;0;0;0;1;0;;;;
Q5707;0;0;0;0;1;0;0;0;1;0;;;;
Q5718;0;0;0;0;1;0;0;0;1;0;;;;
Q5724;0;0;0;0;1;0;0;0;1;0;;;;
Q5747;0;0;0;0;1;0;0;0;1;0;;;;
Q5758;0;0;0;0;1;0;0;0;1;0;;;;
Q5760;0;0;0;0;1;0;0;0;1;0;;;;
Q5764;0;0;0;0;1;0;0;0;1;0;;;;
Q5785;0;0;0;0;1;0;0;0;1;0;;;;
Q5788;0;0;0;0;1;0;0;0;1;0;;;;
Q5826;0;0;0;0;1;0;0;0;1;0;;;;
Q5836;0;0;0;0;1;0;0;0;1;0;;;;
Q5838;0;0;0;0;1;0;0;0;1;0;;;;
Q5839;0;0;0;0;1;0;0;0;1;0;;;;
Q5867;0;0;0;0;1;0;0;0;1;0;;;;
Q5870;0;0;0;0;1;0;0;0;1;0;;;;
Q5968;0;0;0;0;1;0;0;0;1;0;;;;
Q5972;0;0;0;0;1;0;0;0;1;0;;;;
Q5981;0;0;0;0;1;0;0;0;1;0;;;;
Q5990;0;0;0;0;1;0;0;0;1;0;;;;
Q5999;0;0;0;0;1;0;0;0;1;0;;;;
Q6014;0;0;0;0;1;0;0;0;1;0;;;;
Q6025;0;0;0;0;1;0;0;0;1;0;;;;
Q6066;0;0;0;0;1;0;0;0;1;0;;;;
Q6088;0;0;0;0;1;0;0;0;1;0;;;;
Q6106;0;0;0;0;1;0;0;0;1;0;;;;
Q6122;0;0;0;0;1;0;0;0;1;0;;;;
Q6149;0;0;0;0;1;0;0;0;1;0;;;;
Q6219;0;0;0;0;1;0;0;0;1;0;;;;
Q6221;0;0;0;0;1;0;0;0;1;0;;;;
Q6225;0;0;0;0;1;0;0;0;1;0;;;;
Q6226;0;0;0;0;1;0;0;0;1;0;;;;
Q6231;0;0;0;0;1;0;0;0;1;0;;;;
Q6237;0;0;0;0;1;0;0;0;1;0;;;;
Q6238;0;0;0;0;1;0;0;0;1;0;;;;
Q6244;0;0;0;0;1;0;0;0;1;0;;;;
Q6247;0;0;0;0;1;0;0;0;1;0;;;;
Q6252;0;0;0;0;1;0;0;0;1;0;;;;
Q6259;0;0;0;0;1;0;0;0;1;0;;;;
Q6274;0;0;0;0;1;0;0;0;1;0;;;;
Q6285;0;0;0;0;1;0;0;0;1;0;;;;
Q6291;0;0;0;0;1;0;0;0;1;0;;;;
Q6329;0;0;0;0;1;0;0;0;1;0;;;;
Q6343;0;0;0;0;1;0;0;0;1;0;;;;
Q6346;0;0;0;0;1;0;0;0;1;0;;;;
Q6392;0;0;0;0;1;0;0;0;1;0;;;;
Q6393;0;0;0;0;1;0;0;0;1;0;;;;
Q6397;0;0;0;0;1;0;0;0;1;0;;;;
Q6406;0;0;0;0;1;0;0;0;1;0;;;;
Q6441;0;0;0;0;1;0;0;0;1;0;;;;
Q6448;0;0;0;0;1;0;0;0;1;0;;;;
Q6454;0;0;0;0;1;0;0;0;1;0;;;;
Q6459;0;0;0;0;1;0;0;0;1;0;;;;
Q6462;0;0;0;0;1;0;0;0;1;0;;;;
Q6467;0;0;0;0;1;0;0;0;1;0;;;;
Q6474;0;0;0;0;1;0;0;0;1;0;;;;
Q6477;0;0;0;0;1;0;0;0;1;0;;;;
Q6483;0;0;0;0;1;0;0;0;1;0;;;;
Q6494;0;0;0;0;1;0;0;0;1;0;;;;
Q6506;0;0;0;0;1;0;0;0;1;0;;;;
Q6509;0;0;0;0;1;0;0;0;1;0;;;;
Q6537;0;0;0;0;1;0;0;0;1;0;;;;
Q6544;0;0;0;0;0;1;0;0;1;0;;;;
Q6555;0;0;0;0;1;0;0;0;1;0;;;;
Q6558;0;0;0;0;1;0;0;0;1;0;;;;
Q6572;0;0;0;0;1;0;0;0;1;0;;;;
Q6576;0;0;0;0;1;0;0;0;1;0;;;;
Q6582;0;0;0;0;1;0;0;0;1;0;;;;
Q6593;0;0;0;0;1;0;0;0;1;0;;;;
Q6596;0;0;0;0;1;0;0;0;1;0;;;;
Q6602;0;0;0;0;1;0;0;0;1;0;;;;
Q6606;0;0;0;0;1;0;0;0;1;0;;;;
Q6616;0;0;0;0;1;0;0;0;1;0;;;;
Q6624;0;0;0;0;1;0;0;0;1;0;;;;
Q6625;0;0;0;0;1;0;0;0;1;0;;;;
Q6640;0;0;0;0;1;0;0;0;1;0;;;;
Q6647;0;0;0;0;1;0;0;0;1;0;;;;
Q6681;0;0;0;0;1;0;0;0;1;0;;;;
Q6696;0;0;0;0;1;0;0;0;1;0;;;;
Q6698;0;0;0;0;1;0;0;0;1;0;;;;
Q6715;0;0;0;0;1;0;0;0;1;0;;;;
Q6716;0;0;0;0;1;0;0;0;1;0;;;;
Q6724;0;0;0;0;1;0;0;0;1;0;;;;
Q6730;0;0;0;0;1;0;0;0;1;0;;;;
Q6737;0;0;0;0;1;0;0;0;1;0;;;;
Q6755;0;0;0;0;1;0;0;0;1;0;;;;
Q6761;0;0;0;0;1;0;0;0;1;0;;;;
Q6780;0;0;0;0;1;0;0;0;1;0;;;;
Q6787;0;0;0;0;1;0;0;0;1;0;;;;
Q6823;0;0;0;0;1;0;0;0;1;0;;;;
Q6829;0;0;0;0;1;0;0;0;1;0;;;;
Q6832;0;0;0;0;1;0;0;0;1;0;;;;
Q6837;0;0;0;0;1;0;0;0;1;0;;;;
Q6842;0;0;0;0;1;0;0;0;1;0;;;;
Q6845;0;0;0;0;1;0;0;0;1;0;;;;
Q6850;0;0;0;0;1;0;0;0;1;0;;;;
Q6852;0;0;0;0;1;0;0;0;1;0;;;;
Q6855;0;0;0;0;1;0;0;0;1;0;;;;
Q6858;0;0;0;0;1;0;0;0;1;0;;;;
Q6863;0;0;0;0;1;0;0;0;1;0;;;;
Q6874;0;0;0;0;1;0;0;0;1;0;;;;
Q6905;0;0;0;0;1;0;0;0;1;0;;;;
Q6910;0;0;0;0;1;0;0;0;1;0;;;;
Q6916;0;0;0;0;1;0;0;0;1;0;;;;
Q6924;0;0;0;0;1;0;0;0;1;0;;;;
Q6931;0;0;0;0;1;0;0;0;1;0;;;;
Q6934;0;0;0;0;1;0;0;0;1;0;;;;
Q6949;0;0;0;0;1;0;0;0;1;0;;;;
Q6954;0;0;0;0;1;0;0;0;1;0;;;;
Q6968;0;0;0;0;1;0;0;0;1;0;;;;
